lon,lat,mag,time_string,depth,catalog_id,event_id
-124.4225268738406,40.35223886837752,2.9,2007-01-08T05:54:37,0,6408,16815
-121.10867772537505,34.76315219308657,2.8,2007-01-08T01:03:18,0,6408,16816
-124.42675846208462,40.35408378361996,2.8,2007-01-08T12:23:35,0,6408,16817
-121.67423202566422,37.28036529254302,2.6,2007-01-08T10:08:30,0,6410,16818
-118.0539924983042,32.71007377692319,2.6,2007-01-08T10:13:11,0,6410,16819
-122.8116604028668,38.81678431333332,3.7,2007-01-08T00:32:59,0,6411,16820
-115.31169016081012,32.27560074545378,3.3,2007-01-08T17:10:56,0,6411,16821
-120.29391657855058,36.15385755995747,2.8,2007-01-08T15:24:31,0,6411,16822
-122.81518676074909,38.81722194073547,2.5,2007-01-08T00:34:51,0,6411,16823
-122.81633972780348,38.81996621942148,2.5,2007-01-08T06:21:15,0,6411,16824
-122.81361728239052,38.8184592180694,2.5,2007-01-08T23:32:57,0,6411,16825
-124.09791214901092,40.40582013995065,2.5,2007-01-08T10:41:39,0,6414,16826
-115.87813006028836,32.924844315195394,2.6,2007-01-08T15:35:15,0,6414,16827
-124.39357673547316,40.37644530106535,2.7,2007-01-08T17:10:07,0,6414,16828
-121.33469125318572,37.9044458570284,3.2,2007-01-08T11:11:04,0,6415,16829
-116.08207252787962,32.67550695778018,3.1,2007-01-08T03:14:29,0,6416,16830
-117.78292934039462,33.010975014015585,2.6,2007-01-08T08:47:23,0,6417,16831
-118.80261779012788,37.56884046541016,2.9,2007-01-08T03:31:54,0,6418,16832
-122.23682076796932,38.59954327726058,2.5,2007-01-08T22:25:27,0,6418,16833
-120.9909021938701,35.48732430286748,2.7,2007-01-08T22:35:17,0,6419,16834
-120.9934087331525,35.4890921924549,2.8,2007-01-08T23:16:59,0,6419,16835
-115.94057443152458,32.73330499408656,2.5,2007-01-08T20:50:47,0,6420,16836
-117.039012422213,32.25871053646798,2.5,2007-01-08T05:17:02,0,6421,16837
-121.80543062561932,37.69366489627373,2.6,2007-01-08T05:21:44,0,6421,16838
-118.91437349270086,37.63764672260288,2.7,2007-01-08T01:33:34,0,6421,16839
-118.91879370804148,37.63048211047933,3.1,2007-01-08T13:38:19,0,6421,16840
-118.91690667473304,37.63911896317542,2.7,2007-01-08T06:11:22,0,6421,16841
-117.52444596006704,36.17837053786505,2.6,2007-01-08T11:42:22,0,6422,16842
-117.51059263650284,36.12059759434476,2.8,2007-01-08T05:00:56,0,6422,16843
-122.85853573992,38.8378017040294,2.7,2007-01-08T22:52:29,0,6422,16844
-117.51514264796708,36.117569805069024,2.6,2007-01-08T13:56:53,0,6422,16845
-125.38327686250572,40.80351898458515,2.9,2007-01-08T06:08:33,0,6423,16846
-115.36690369451604,32.0364849541611,2.9,2007-01-08T18:08:28,0,6424,16847
-122.82028540207988,39.546198558925,3.0,2007-01-08T19:20:05,0,6424,16848
-115.35837918681084,32.05892697775246,2.9,2007-01-08T21:10:14,0,6424,16849
-118.04149850846125,37.92877864428616,3.5,2007-01-08T15:55:48,0,6425,16850
-122.72352545893791,38.69567597654321,2.6,2007-01-08T22:06:20,0,6425,16851
-124.38763027797532,40.31330286882283,2.5,2007-01-08T07:33:51,0,6426,16852
-124.38571360107238,40.31258939119565,2.6,2007-01-08T09:52:17,0,6426,16853
-122.12282854243928,41.350929362743415,3.3,2007-01-08T20:29:06,0,6427,16854
-121.03484245458448,37.09641028856974,2.9,2007-01-08T00:30:29,0,6427,16855
-124.59149428494254,40.29201972016053,2.5,2007-01-08T17:59:05,0,6428,16856
-117.17226750032472,36.64808668044012,2.5,2007-01-08T01:58:34,0,6429,16857
-119.77559303826284,33.661014216876914,2.8,2007-01-08T05:12:11,0,6429,16858
-116.33492699603168,34.61387292689055,2.5,2007-01-08T21:13:51,0,6429,16859
-119.77317784577424,33.65568596508452,3.8,2007-01-08T05:18:25,0,6429,16860
-119.78225628967364,33.65410375866185,3.0,2007-01-08T05:55:20,0,6429,16861
-114.49561041887888,31.353799073847863,2.5,2007-01-08T16:16:03,0,6431,16862
-119.16019793121124,39.44653581209935,2.5,2007-01-08T13:03:24,0,6432,16863
-118.76579870667916,37.507222348698846,2.8,2007-01-08T09:59:33,0,6432,16864
-122.60075006989248,38.381774733371984,2.7,2007-01-08T21:29:36,0,6432,16865
-118.19403290856904,37.49117624931184,2.5,2007-01-08T02:17:31,0,6433,16866
-118.99625677066965,35.03553953928676,2.8,2007-01-08T18:32:00,0,6434,16867
-124.0669724134306,40.52186409065565,3.1,2007-01-08T21:48:37,0,6434,16868
-116.97585524748956,33.86722897981885,3.7,2007-01-08T12:29:37,0,6435,16869
-121.799650411591,37.0583823300292,2.7,2007-01-08T03:05:19,0,6435,16870
-116.71841972286626,31.896106102506383,3.2,2007-01-08T22:29:29,0,6435,16871
-116.28875913505648,34.712443211517,2.8,2007-01-08T21:09:11,0,6435,16872
-121.68790899964004,37.62525105678328,2.6,2007-01-08T04:00:15,0,6435,16873
-121.68808349886469,37.622309032124384,2.9,2007-01-08T07:13:12,0,6435,16874
-121.69638157250368,37.63286262100532,3.8,2007-01-08T14:38:25,0,6435,16875
-121.69708300304546,37.6323050934482,2.5,2007-01-08T15:01:45,0,6435,16876
-116.26990082326036,32.47219598431004,3.4,2007-01-08T02:30:22,0,6436,16877
-121.45997596197276,39.39709506108616,2.5,2007-01-08T06:33:04,0,6436,16878
-116.60323429104372,33.9108935519034,3.3,2007-01-08T23:05:37,0,6437,16879
-121.04515233258802,35.65386875154906,3.0,2007-01-08T09:55:14,0,6437,16880
-117.69115634902286,34.4056369542868,3.4,2007-01-08T05:24:56,0,6437,16881
-115.98587938424876,34.123238470615824,2.5,2007-01-08T06:13:15,0,6438,16882
-115.98697053878298,34.11926095422924,2.7,2007-01-08T06:13:49,0,6438,16883
-116.27736904459928,34.80334503715314,2.6,2007-01-08T07:43:12,0,6439,16884
-116.27632106394626,34.80269742956887,2.9,2007-01-08T07:47:45,0,6439,16885
-115.10877223261976,32.27988520140892,3.7,2007-01-08T00:29:28,0,6440,16886
-125.67190058978962,40.4498337106385,2.5,2007-01-08T00:05:19,0,6440,16887
-118.183056797619,37.499153506665664,3.4,2007-01-08T15:53:54,0,6440,16888
-122.80508653861628,38.82629774565156,2.8,2007-01-08T17:59:32,0,6440,16889
-118.16947194733255,37.48899770828175,2.7,2007-01-08T16:40:08,0,6440,16890
-116.88087640115424,33.36385042565248,3.4,2007-01-08T17:11:00,0,6441,16891
-116.42843074624804,34.11277928917395,3.6,2007-01-08T22:44:59,0,6441,16892
-119.6744292483814,38.8189739280435,2.8,2007-01-08T03:45:26,0,6441,16893
-116.87546334611686,34.31510902212094,3.1,2007-01-08T09:06:13,0,6441,16894
-121.04083123343275,35.700464177081166,2.9,2007-01-08T23:35:55,0,6441,16895
-120.24283361788402,42.08607121118936,2.9,2007-01-08T21:55:06,0,6441,16896
-116.42158280666,34.11411968986415,2.7,2007-01-08T23:15:48,0,6441,16897
-116.90650458954748,34.33393544637306,2.7,2007-01-08T09:06:37,0,6441,16898
-116.92246426001064,34.33645571446279,2.7,2007-01-08T09:08:58,0,6441,16899
-122.76900173118126,38.85089090250039,2.6,2007-01-08T20:01:53,0,6442,16900
-122.7822533722172,38.858421584385134,2.5,2007-01-08T13:28:40,0,6442,16901
-122.76752988575734,38.85523245456368,2.9,2007-01-08T21:04:06,0,6442,16902
-122.29628257590032,39.79211086886976,2.6,2007-01-08T08:52:25,0,6443,16903
-121.46143730063557,39.401723373053485,3.4,2007-01-08T18:21:46,0,6444,16904
-125.36177295260303,40.761969886905234,2.6,2007-01-08T09:25:00,0,6444,16905
-120.40672196272754,40.296386514366766,2.6,2007-01-08T22:00:06,0,6446,16906
-118.94162843457956,37.72077763471876,2.9,2007-01-08T14:23:41,0,6446,16907
-116.36412324632792,34.78976335404166,2.6,2007-01-08T12:24:22,0,6446,16908
-117.91939878061709,38.23442616631877,2.6,2007-01-08T14:58:14,0,6446,16909
-120.43229848847236,35.896449144198,3.3,2007-01-08T06:53:13,0,6446,16910
-116.35904568501788,34.78881811931059,3.1,2007-01-08T12:26:49,0,6446,16911
-117.9172869380424,38.23543064429656,2.6,2007-01-08T14:59:20,0,6446,16912
-121.51378074840416,37.11034306671153,2.7,2007-01-08T15:39:21,0,6447,16913
-116.45826103226652,33.07119101494318,2.5,2007-01-08T02:39:13,0,6447,16914
-116.00334885918735,32.81685666766927,2.6,2007-01-08T13:56:20,0,6447,16915
-116.15066519110286,31.950782411318382,2.5,2007-01-08T10:07:30,0,6448,16916
-122.12514354026388,37.958699905645815,3.2,2007-01-08T15:38:29,0,6449,16917
-121.50756024325818,37.12703704842871,3.0,2007-01-08T06:08:55,0,6449,16918
-121.50958282046145,37.14194154886337,2.5,2007-01-08T08:17:12,0,6449,16919
-121.50819889927484,37.14109423353658,3.1,2007-01-08T11:22:09,0,6449,16920
-116.5710622786365,33.52115941135643,3.6,2007-01-08T18:26:32,0,6450,16921
-121.54152051857416,37.127672612641405,2.9,2007-01-08T19:36:50,0,6450,16922
-118.22136498660514,37.49751184912721,2.8,2007-01-08T20:27:55,0,6451,16923
-123.45897256306436,39.77904331264524,2.5,2007-01-08T09:08:17,0,6452,16924
-122.2307040913995,37.85540910606188,2.6,2007-01-08T00:23:54,0,6452,16925
-122.69749519889156,38.767544776546025,3.5,2007-01-08T09:33:18,0,6452,16926
-119.50588943391512,34.175167373546024,2.7,2007-01-08T14:36:42,0,6453,16927
-123.53849201255215,41.3269984844073,2.6,2007-01-08T15:57:08,0,6454,16928
-117.88555268237194,33.37477527644353,2.6,2007-01-08T19:39:35,0,6454,16929
-116.40140957590552,32.17450118497816,3.2,2007-01-08T03:52:27,0,6455,16930
-121.14424900602124,36.55136175140504,2.6,2007-01-08T02:55:41,0,6455,16931
-120.38075529166068,42.107827234184775,2.9,2007-01-08T09:26:03,0,6455,16932
-121.42763079701596,36.841788342757816,2.9,2007-01-08T19:52:36,0,6455,16933
-115.1654109573197,31.74107091761099,2.8,2007-01-08T18:57:17,0,6456,16934
-118.89056510632908,37.58937688200472,2.5,2007-01-08T11:00:38,0,6456,16935
-118.84170658311082,37.44210774059163,3.3,2007-01-08T04:46:29,0,6456,16936
-124.83888803328516,40.63225177999634,2.9,2007-01-08T08:03:37,0,6458,16937
-124.50636905280876,40.64716269577998,2.9,2007-01-08T15:19:37,0,6458,16938
-124.394787364425,40.40435450332995,3.1,2007-01-08T19:06:20,0,6459,16939
-124.40977219484785,40.40461082539761,2.5,2007-01-08T19:08:38,0,6459,16940
-116.8389274047974,34.359776610924115,2.7,2007-01-08T06:58:23,0,6460,16941
-116.40450537731768,32.570514718181144,2.6,2007-01-08T02:00:56,0,6460,16942
-122.86556541603252,38.79854765321367,2.8,2007-01-08T16:46:38,0,6460,16943
-116.84636846740766,34.35776675808491,2.8,2007-01-08T11:58:45,0,6460,16944
-116.4101509733899,32.57311283171808,2.6,2007-01-08T02:21:09,0,6460,16945
-121.51525039028677,39.29198432414549,2.6,2007-01-08T02:35:11,0,6461,16946
-119.66482271061432,39.38940279641345,2.5,2007-01-08T05:48:14,0,6461,16947
-121.51974708224893,39.290689751550936,3.0,2007-01-08T05:57:05,0,6461,16948
-120.79923262644203,35.5153739811357,3.6,2007-01-08T10:53:55,0,6461,16949
-124.97241703622616,40.366121176680174,2.9,2007-01-08T15:17:15,0,6461,16950
-117.72877813542024,36.05856423573776,3.1,2007-01-08T09:16:12,0,6461,16951
-124.55854884192638,40.325482282059816,2.5,2007-01-08T19:26:16,0,6462,16952
-124.06423895915134,40.518828854795046,2.7,2007-01-08T14:17:34,0,6462,16953
-115.64358397302504,33.14878732369083,3.1,2007-01-08T11:31:01,0,6463,16954
-115.64069129547912,33.14576982558421,2.7,2007-01-08T20:23:29,0,6463,16955
-122.76267202663216,38.69835382400086,2.9,2007-01-08T00:19:51,0,6464,16956
-115.56390717928248,32.25572761946879,2.5,2007-01-08T17:04:36,0,6465,16957
-119.40479804388282,33.80545924067606,2.8,2007-01-08T13:55:25,0,6465,16958
-115.19921411201582,32.25826244691964,2.5,2007-01-08T18:38:39,0,6465,16959
-122.26174210086351,37.875770160679785,2.7,2007-01-08T15:57:14,0,6465,16960
-119.32750470771778,33.670110250185935,2.5,2007-01-08T20:02:29,0,6468,16961
-119.3161959435472,33.66893576141276,3.5,2007-01-08T23:54:41,0,6468,16962
-123.83078781500132,40.0968656282126,2.9,2007-01-08T12:30:02,0,6469,16963
-116.61834620936898,35.88466773907139,3.3,2007-01-08T14:00:05,0,6469,16964
-123.84079790973732,40.09621956840012,2.6,2007-01-08T19:44:01,0,6469,16965
-122.26125259702444,38.65999946163078,2.7,2007-01-08T19:49:05,0,6469,16966
-122.28594336366716,38.62793582363917,2.6,2007-01-08T20:13:43,0,6469,16967
-124.7782512179442,40.5447294945847,3.8,2007-01-08T21:52:44,0,6470,16968
-120.82007959283706,35.53004435736201,3.8,2007-01-08T05:18:25,0,6470,16969
-122.7678577925462,38.758106402141074,4.2,2007-01-08T02:19:01,0,6470,16970
-122.76576600209644,38.72969807389606,2.5,2007-01-08T23:17:39,0,6470,16971
-120.74688753823166,35.12686010236748,2.8,2007-01-08T13:04:22,0,6471,16972
-120.74033405369424,35.119095049890184,2.9,2007-01-08T13:08:22,0,6471,16973
-120.4711872415399,35.92199906826364,2.7,2007-01-08T18:56:08,0,6472,16974
-116.27122122551368,34.6063927589401,2.5,2007-01-08T12:34:06,0,6472,16975
-117.63382735929171,34.99776766232786,2.6,2007-01-08T17:47:55,0,6473,16976
-117.64127251309728,35.00795914608671,2.8,2007-01-08T19:04:29,0,6473,16977
-115.638064118734,33.18248718226632,2.8,2007-01-08T23:29:25,0,6475,16978
-115.712111278165,33.190845004325794,2.5,2007-01-08T23:29:47,0,6475,16979
-115.63524460874592,33.182941054408616,3.8,2007-01-08T23:52:02,0,6475,16980
-121.46250756925892,36.97351351639982,2.5,2007-01-08T23:56:58,0,6476,16981
-118.83659947516868,37.49259402256849,2.5,2007-01-08T15:53:35,0,6476,16982
-120.12256422651978,36.18588247811565,2.6,2007-01-08T03:28:47,0,6477,16983
-121.28396769621446,36.66533685997657,3.1,2007-01-08T20:31:51,0,6478,16984
-119.06109282973806,35.71143840999687,2.7,2007-01-08T14:45:01,0,6480,16985
-117.9512539005126,33.63296909098938,3.2,2007-01-08T20:08:20,0,6480,16986
-118.77164785382088,37.33362690992118,2.7,2007-01-08T19:42:18,0,6481,16987
-121.05356291405128,35.62287336368134,2.6,2007-01-08T11:46:07,0,6481,16988
-116.02889109026962,33.70139766350918,3.8,2007-01-08T15:45:27,0,6481,16989
-116.7379373270829,38.397266079368855,3.3,2007-01-08T20:35:01,0,6482,16990
-115.63898369221234,33.18496097296861,2.5,2007-01-08T03:22:00,0,6482,16991
-118.96941845019606,34.89304994985851,2.5,2007-01-08T05:03:41,0,6483,16992
-117.95583949163692,37.19884763158901,2.8,2007-01-08T12:10:23,0,6483,16993
-118.9737478603756,34.891460836923386,3.0,2007-01-08T10:05:02,0,6483,16994
-122.81389278889708,38.82944163635185,2.9,2007-01-08T22:47:10,0,6483,16995
-117.78289172812568,34.2820322351155,2.8,2007-01-08T06:10:09,0,6483,16996
-121.19268948510178,36.620889861816856,2.5,2007-01-08T05:21:58,0,6483,16997
-121.50712775037904,36.88318350727248,3.4,2007-01-08T08:41:28,0,6483,16998
-118.98008788549308,34.88461527027872,2.9,2007-01-08T18:03:39,0,6483,16999
-117.79230193021282,34.28518284952692,2.5,2007-01-08T14:48:26,0,6483,17000
-118.98469443394866,34.88885475305876,2.6,2007-01-08T20:34:22,0,6483,17001
-120.14260628970268,33.577403579579624,4.0,2007-01-08T01:59:23,0,6484,17002
-115.62285619557662,32.47891971951968,2.6,2007-01-08T18:38:06,0,6484,17003
-120.15052735083906,33.521516923121744,2.5,2007-01-08T03:10:35,0,6484,17004
-121.41206538266752,36.87840335993119,2.5,2007-01-08T15:13:04,0,6484,17005
-115.98489523420264,32.82482437102047,2.8,2007-01-08T15:37:57,0,6484,17006
-116.31578817944168,31.79432205227279,2.7,2007-01-08T02:03:38,0,6484,17007
-116.0341634931782,32.811093129016015,3.5,2007-01-08T15:39:20,0,6484,17008
-119.0822950819193,37.05355312661348,2.9,2007-01-08T06:27:37,0,6485,17009
-124.59734269658776,40.36417972248573,2.8,2007-01-08T17:25:16,0,6485,17010
-122.81195215903936,38.75856928570536,2.8,2007-01-08T02:33:41,0,6485,17011
-115.10198608153814,37.08245336723471,2.5,2007-01-08T03:41:31,0,6487,17012
-120.06647847431606,37.69454663723863,2.6,2007-01-08T19:41:26,0,6487,17013
-123.8998396039456,40.1363258736493,2.9,2007-01-08T23:47:35,0,6487,17014
-117.87637641482296,38.21127580656515,2.6,2007-01-08T10:44:04,0,6487,17015
-118.669761850263,38.00705576097114,3.1,2007-01-08T17:19:37,0,6489,17016
-118.67291720620882,37.98626932790911,4.6,2007-01-08T21:41:11,0,6489,17017
-118.659639404949,37.98761165821945,2.5,2007-01-08T21:45:44,0,6489,17018
-118.66263034121074,37.97323245899169,2.6,2007-01-08T22:36:39,0,6489,17019
-114.3716153571893,31.31984524096924,2.9,2007-01-08T05:39:47,0,6490,17020
-114.94530716706724,36.02271674203823,2.8,2007-01-08T21:58:39,0,6490,17021
-114.88225930837682,36.00692703985492,2.5,2007-01-08T22:16:33,0,6490,17022
-116.0553272492252,33.70976149772305,2.9,2007-01-08T12:03:29,0,6491,17023
-117.3715497739958,34.40321339706265,6.9,2007-01-08T01:01:13,0,6492,17024
-123.02267340272311,39.155714964158456,2.9,2007-01-08T06:48:25,0,6492,17025
-121.22904210404268,34.60433308044088,3.8,2007-01-08T22:54:55,0,6492,17026
-117.37523799337232,34.43056992956602,2.7,2007-01-08T01:48:25,0,6492,17027
-117.30051863632735,34.41322002462253,3.3,2007-01-08T08:58:19,0,6492,17028
-117.34928337268389,34.413866223060715,2.9,2007-01-08T06:15:44,0,6492,17029
-117.29050718733563,34.46114531136083,2.7,2007-01-08T13:17:10,0,6492,17030
-117.44007979305977,34.381687218731486,2.6,2007-01-08T01:06:47,0,6492,17031
-117.20507643988496,34.38091427713254,2.5,2007-01-08T03:05:44,0,6492,17032
-117.41104086566487,34.416031912197994,3.3,2007-01-08T01:37:15,0,6492,17033
-114.8488385846794,32.121281083976726,2.6,2007-01-08T15:28:55,0,6492,17034
-117.47808693598228,34.43589352758388,5.1,2007-01-08T08:42:42,0,6492,17035
-117.2500184494144,34.35980182267584,2.7,2007-01-08T01:07:21,0,6492,17036
-117.371482455393,34.51349298587049,2.7,2007-01-08T01:08:46,0,6492,17037
-117.1995814122874,34.376657438054046,2.7,2007-01-08T01:33:25,0,6492,17038
-117.30061803024468,34.51228899686369,2.7,2007-01-08T04:52:20,0,6492,17039
-117.30038464378188,34.341649391509925,3.0,2007-01-08T06:39:44,0,6492,17040
-123.06303545728828,39.1306616709201,2.7,2007-01-08T20:21:20,0,6492,17041
-120.83476530913832,35.5270621356718,2.9,2007-01-08T14:49:48,0,6492,17042
-117.43589418357818,34.38462902015082,2.8,2007-01-08T02:02:53,0,6492,17043
-117.4423723296292,34.37975089555884,3.0,2007-01-08T09:39:10,0,6492,17044
-117.47761914214531,34.42767774463176,2.7,2007-01-08T19:21:29,0,6492,17045
-117.46616837508462,34.477918975151155,2.7,2007-01-08T09:53:19,0,6492,17046
-117.4489253755042,34.41989251565292,3.4,2007-01-08T10:01:07,0,6492,17047
-117.43987654330236,34.3759938855775,2.8,2007-01-08T10:16:22,0,6492,17048
-117.43841131839363,34.41135278143254,2.9,2007-01-08T10:16:14,0,6492,17049
-120.03095939577888,37.22782961804002,2.6,2007-01-08T15:15:27,0,6493,17050
-121.31535582288964,40.19076859564121,3.6,2007-01-08T12:10:05,0,6494,17051
-115.95619226618388,32.77843414346334,2.5,2007-01-08T16:44:01,0,6494,17052
-121.35203336779136,35.945459514740435,2.7,2007-01-08T16:18:18,0,6495,17053
-120.88611704676336,35.54772721054481,3.7,2007-01-08T05:50:43,0,6495,17054
-115.31448040955958,32.339134601109734,2.7,2007-01-08T14:54:33,0,6496,17055
-115.96265477877196,32.82063962312107,2.6,2007-01-08T09:11:35,0,6496,17056
-115.29730492955896,32.33211460835904,3.2,2007-01-08T14:55:46,0,6496,17057
-115.30141346312952,32.335372332587575,2.5,2007-01-08T15:39:42,0,6496,17058
-115.3033026537308,32.338298634019665,2.6,2007-01-08T16:20:14,0,6496,17059
-121.06930706875843,39.86389889407512,3.2,2007-01-08T04:09:04,0,6497,17060
-118.45483458260829,34.30465511893501,2.9,2007-01-08T19:46:43,0,6497,17061
-120.90803848353424,35.61712012911337,2.6,2007-01-08T03:18:08,0,6498,17062
-116.01992397383368,33.710791917196715,4.5,2007-01-08T10:01:44,0,6499,17063
-115.98806301375006,33.716101128318286,3.6,2007-01-08T11:39:14,0,6499,17064
-116.0236753138671,33.715754122843215,3.1,2007-01-08T10:50:42,0,6499,17065
-116.0442172537454,33.80339376160308,3.0,2007-01-08T10:36:06,0,6500,17066
-125.11359589078836,40.41793850274775,2.9,2007-01-08T18:45:06,0,6501,17067
-118.28957769338068,37.13383753593226,4.6,2007-01-08T21:10:23,0,6502,17068
-125.19576635321371,40.59507913683801,2.6,2007-01-08T20:08:00,0,6502,17069
-120.63884781263044,39.60665533177382,3.6,2007-01-08T00:19:46,0,6503,17070
-123.127299994819,39.0438301391843,2.7,2007-01-08T01:14:48,0,6504,17071
-120.27266470366888,36.21033818298608,3.0,2007-01-08T12:20:57,0,6504,17072
-116.89354982619938,37.979289086648045,2.5,2007-01-08T14:21:26,0,6505,17073
-116.75531801815892,33.21134812444054,4.1,2007-01-08T19:21:41,0,6505,17074
-121.07601006218754,35.72678315616221,3.1,2007-01-08T12:50:03,0,6505,17075
-116.01797474622576,31.64931606544009,3.0,2007-01-08T23:17:52,0,6505,17076
-118.4201587136073,34.128375469744824,2.7,2007-01-08T07:25:12,0,6506,17077
-115.954843223182,33.94420325230981,2.9,2007-01-08T04:47:11,0,6506,17078
-115.69320278011077,31.90142874606424,2.5,2007-01-08T05:45:25,0,6506,17079
-115.5479064185762,31.749270927081334,2.5,2007-01-08T06:06:51,0,6506,17080
-123.14286553926696,39.67310064567984,2.7,2007-01-08T18:08:36,0,6507,17081
-121.54923793941616,40.82486361015708,3.2,2007-01-08T22:11:04,0,6507,17082
-115.32317889058989,32.4435366786179,2.6,2007-01-08T05:31:20,0,6507,17083
-117.68684967878264,36.41384264507938,2.6,2007-01-08T20:43:35,0,6508,17084
-118.3292384614084,38.38315698749744,2.6,2007-01-08T12:20:53,0,6508,17085
-116.30021953710906,34.467224784907906,2.6,2007-01-08T18:54:42,0,6508,17086
-122.73602789935411,38.77615340199354,2.9,2007-01-08T16:57:50,0,6508,17087
-115.76196194345606,31.986018197326043,2.7,2007-01-08T23:56:04,0,6509,17088
-116.3599679353852,34.02961412336806,2.7,2007-01-08T23:15:47,0,6510,17089
-117.43376942595772,34.076173909637305,4.0,2007-01-08T06:56:57,0,6510,17090
-117.43495043526455,34.06082871166775,2.8,2007-01-08T23:10:50,0,6510,17091
-122.26766863046244,37.077923397890295,2.5,2007-01-08T11:49:08,0,6511,17092
-115.5121299115276,33.22878815480303,3.4,2007-01-08T00:43:55,0,6511,17093
-116.00166409121832,33.71632106951693,2.6,2007-01-08T01:15:19,0,6511,17094
-123.74830815568626,39.15965433904304,2.5,2007-01-08T06:14:02,0,6512,17095
-116.8208820584259,34.973536446658805,2.6,2007-01-08T12:10:16,0,6512,17096
-120.1743392502252,36.07475118953869,2.7,2007-01-08T13:50:47,0,6512,17097
-124.63468508687376,40.36330044282732,2.7,2007-01-08T09:07:45,0,6512,17098
-124.6199623395698,40.30879341251588,2.6,2007-01-08T09:16:20,0,6512,17099
-117.62199668943322,36.05118665622495,2.7,2007-01-08T03:24:59,0,6513,17100
-117.84197335214824,36.01686506204253,2.6,2007-01-08T21:51:27,0,6515,17101
-118.16879782754332,32.60523920379429,2.5,2007-01-08T08:25:31,0,6515,17102
-115.65701371458869,33.148228454718684,2.5,2007-01-08T02:30:32,0,6515,17103
-118.31761054228436,36.30023927265183,3.2,2007-01-08T22:53:45,0,6515,17104
-117.83384722196756,36.01530429820566,2.9,2007-01-08T21:59:53,0,6515,17105
-115.65639359347485,33.14982647522343,2.9,2007-01-08T07:35:07,0,6515,17106
-116.7847651725918,33.978002385848725,2.5,2007-01-08T21:48:03,0,6516,17107
-115.17269823987807,32.33738209847543,3.7,2007-01-08T22:00:13,0,6516,17108
-116.05131215569185,32.68022522051463,3.4,2007-01-08T19:32:42,0,6516,17109
-118.83989195855544,37.47145356926728,3.5,2007-01-08T09:15:21,0,6516,17110
-116.7842881392641,33.9560574212803,2.9,2007-01-08T23:02:19,0,6516,17111
-116.78555224551168,33.97811230797934,2.6,2007-01-08T21:49:31,0,6516,17112
-115.15721684660149,32.33297777469317,2.7,2007-01-08T22:10:35,0,6516,17113
-118.8443385873078,37.4727098170309,3.5,2007-01-08T10:22:48,0,6516,17114
-118.06730710954648,36.89218494172229,2.8,2007-01-08T18:46:09,0,6517,17115
-116.06293389760285,32.70840812608695,2.7,2007-01-08T06:46:00,0,6517,17116
-116.047019225776,33.707328587460175,2.8,2007-01-08T20:21:46,0,6517,17117
-116.04835164860684,33.705208736551086,2.8,2007-01-08T20:30:49,0,6517,17118
-120.61110066559206,36.54501445688352,3.1,2007-01-08T05:06:24,0,6518,17119
-122.24696482588745,37.10022769442895,2.8,2007-01-08T20:21:25,0,6519,17120
-120.40834085030716,35.8633622985053,2.5,2007-01-08T08:59:40,0,6519,17121
-115.61914054838604,33.168305413971275,2.6,2007-01-08T12:46:43,0,6519,17122
-120.77860256905262,35.468896828274126,2.6,2007-01-08T17:38:01,0,6519,17123
-121.00985194484166,36.44378651973157,2.5,2007-01-08T02:49:00,0,6519,17124
-117.60168457964994,32.591218828065394,2.5,2007-01-08T20:15:46,0,6520,17125
-116.09695778599468,34.30504909627402,3.3,2007-01-08T19:19:41,0,6520,17126
-116.86394027817164,34.02765536045192,2.7,2007-01-08T14:25:50,0,6521,17127
-117.11783394201905,37.39016049268318,2.7,2007-01-08T06:32:55,0,6523,17128
-121.01592299387416,35.69094620283763,2.8,2007-01-08T05:36:39,0,6523,17129
-116.4288016095278,32.168350597744976,3.1,2007-01-08T18:57:16,0,6524,17130
-116.43214764075194,32.16189032474145,3.3,2007-01-08T19:42:33,0,6524,17131
-118.50602681975217,34.28387285629235,2.6,2007-01-08T04:30:55,0,6524,17132
-119.69088391193202,40.37378781763614,3.5,2007-01-08T11:42:17,0,6525,17133
-119.95872548642578,33.98187681287976,4.4,2007-01-08T20:51:38,0,6525,17134
-119.9632714294127,33.97248775100387,2.5,2007-01-08T21:04:05,0,6525,17135
-118.4013454328198,34.34474069786328,2.5,2007-01-08T11:04:31,0,6525,17136
-123.33923873933672,41.06152898819005,2.8,2007-01-08T19:39:03,0,6525,17137
-122.36097517964951,40.67375677461135,2.9,2007-01-08T19:33:26,0,6526,17138
-122.36155197763182,40.6687781220817,3.1,2007-01-08T19:35:17,0,6526,17139
-116.20344280578198,34.42607843118403,2.7,2007-01-08T19:03:47,0,6526,17140
-122.37627563243342,40.677369019849344,2.6,2007-01-08T23:04:42,0,6526,17141
-124.52200758861184,40.37168523144823,3.3,2007-01-08T13:11:35,0,6527,17142
-122.73693193037738,38.779942703215085,2.6,2007-01-08T05:08:53,0,6527,17143
-115.6135548470362,33.18330655843432,3.4,2007-01-08T01:18:59,0,6527,17144
-115.64146178336168,33.19991567045147,3.0,2007-01-08T01:52:41,0,6527,17145
-115.61115102468452,33.19625708459788,4.1,2007-01-08T11:01:28,0,6527,17146
-115.63794156597017,33.20145442332598,2.6,2007-01-08T01:59:20,0,6527,17147
