id,time,longitude,latitude,magnitude,x,y
21179,2010-05-30 04:47:05.990,142.67,32.795,4.1,-194.68725349233495,291.302104442623
21180,2010-05-31 16:35:01.960,141.902,30.541,4.7,-447.2214479792487,225.07392631625635
21181,2010-06-01 04:49:24.070,141.365,37.529,4.7,328.7490363840833,159.7976073220231
21182,2010-06-02 02:52:09.570,128.541,25.946,4.2,-904.7176870114407,-1103.5534669975873
21183,2010-06-02 11:21:39.970,142.671,28.735,4.3,-646.0986085815987,304.4416210962458
21184,2010-06-02 22:39:30.200,140.751,38.978,4.3,489.03822811719994,103.60641585651844
21185,2010-06-03 07:37:58.240,148.239,44.003,4.4,1079.5814724652516,696.7418873822919
21186,2010-06-03 16:51:04.550,139.19,30.193,4.1,-488.38590182811635,-34.97686643547026
21187,2010-06-03 23:25:17.810,139.892,38.432,4.5,427.73950368600816,29.500715066809274
21188,2010-06-04 02:03:34.220,140.696,25.843,4.5,-971.5429556561515,114.77103469478351
21189,2010-06-04 05:31:31.140,142.466,44.165,4.2,1068.8089426155266,233.3525447938788
21190,2010-06-05 00:32:57.270,125.117,24.249,4.0,-1053.1032785312248,-1467.790651267296
21191,2010-06-05 05:22:02.880,146.773,43.426,5.5,1005.4991870967337,584.7189646756269
21192,2010-06-05 07:55:06.570,129.947,25.754,4.6,-939.4600999591482,-964.7612088216965
21193,2010-06-05 16:36:40.140,138.031,33.057,4.6,-168.92773446805668,-141.9085482329544
21194,2010-06-05 22:19:29.970,140.17,35.696,4.3,123.63070468045866,55.6692486642777
21195,2010-06-06 00:07:33.260,129.572,28.244,4.3,-659.2655048649249,-978.3996709773919
21196,2010-06-06 10:34:16.540,140.73,33.148,4.3,-159.23496035971726,109.53372077404002
21197,2010-06-07 05:01:41.300,140.858,39.076,4.1,500.0539159334251,112.71254215089724
21198,2010-06-07 05:22:02.820,142.51,26.55,4.4,-889.5018033389563,295.0047945324449
21199,2010-06-07 11:07:23.090,130.956,30.011,4.8,-474.7265729019975,-827.8226696802708
21200,2010-06-08 01:56:37.090,142.055,30.438,4.6,-458.3336283241233,239.9990867607836
21201,2010-06-08 09:26:02.770,140.691,42.065,4.0,832.2236728161016,94.15901983287881
21202,2010-06-08 10:47:55.350,143.701,42.342,4.3,869.9461578013302,341.7975727097619
21203,2010-06-09 14:51:02.770,142.768,33.053,4.1,-165.71947564344956,299.5713851038965
21204,2010-06-09 15:59:07.220,142.458,26.547,4.4,-889.975841321758,289.82548166735415
21205,2010-06-09 17:09:31.720,125.197,23.05,4.2,-1187.5560912077256,-1475.2358598420046
21206,2010-06-09 19:43:25.600,143.168,23.744,4.0,-1199.523045576082,370.03198412800106
21207,2010-06-10 00:03:56.580,142.45,32.905,4.6,-183.06047115641852,270.4028785749279
21208,2010-06-10 03:10:17.220,142.408,32.91,4.7,-182.6146974083213,266.46760107136373
21209,2010-06-10 08:00:47.500,142.643,32.744,4.2,-200.43399882699362,288.94737358759323
21210,2010-06-10 16:29:02.840,145.395,40.124,4.2,630.9009205176295,497.12566168497546
21211,2010-06-11 16:37:48.050,142.503,26.688,5.7,-874.1762209276039,293.91843316168035
21212,2010-06-11 16:58:36.070,142.688,26.712,5.5,-870.9889027696231,312.27767316129297
21213,2010-06-11 17:03:03.420,142.89,26.69,4.9,-872.8327384842157,332.4669007187064
21214,2010-06-11 17:09:10.550,142.946,26.699,4.7,-871.6583438333985,338.0163180302759
21215,2010-06-12 03:14:50.710,130.176,25.827,4.3,-933.3514088267755,-941.1732641107311
21216,2010-06-12 15:19:48.490,147.158,43.48,4.4,1013.9581493063041,615.3090698680763
21217,2010-06-12 15:44:53.450,128.596,28.825,5.2,-585.2731472772189,-1067.4475203096574
21218,2010-06-13 03:09:10.720,142.598,26.554,4.4,-888.8136520867514,303.7720843980115
21219,2010-06-13 03:24:16.560,142.701,26.595,4.4,-883.9608117901513,313.92381886356424
21220,2010-06-13 03:32:57.240,141.625,37.372,5.9,311.7450607972663,183.10621130608547
21221,2010-06-13 11:37:19.650,128.964,28.782,4.4,-593.7072925349912,-1032.1680898771972
21222,2010-06-14 02:57:20.970,128.828,26.394,4.0,-857.7938787947807,-1070.3284250396432
21223,2010-06-14 03:40:46.170,141.624,34.475,4.3,-10.36514891352872,189.77510143366098
21224,2010-06-14 03:53:48.430,141.449,31.1,4.3,-385.947084448448,180.57037017120726
21225,2010-06-14 10:07:33.680,142.447,32.906,4.7,-182.95720833118213,270.11978261571545
21226,2010-06-14 15:28:57.170,129.962,25.756,4.1,-939.3707405252841,-963.2403900227533
21227,2010-06-15 13:23:20.690,142.671,32.875,4.1,-185.78983614209054,291.12887674750044
21228,2010-06-16 09:26:15.020,142.512,32.874,4.4,-186.34161588820388,276.2876158997985
21229,2010-06-16 18:17:33.970,143.278,29.383,4.3,-572.139519932447,361.2875570249163
21230,2010-06-17 04:04:04.660,142.416,32.759,4.0,-199.38265170981347,267.6763813989308
21231,2010-06-17 09:37:07.730,142.551,32.869,4.2,-186.79159532410193,279.9448408968761
21232,2010-06-18 02:23:05.580,148.689,44.448,6.2,1132.3812085952084,727.5060614851258
21233,2010-06-18 02:31:39.240,149.028,44.341,4.4,1123.2207360187824,755.7067604386106
21234,2010-06-18 06:55:08.710,141.161,25.537,4.4,-1004.9791982085674,161.9435859610816
21235,2010-06-18 10:33:01.090,142.52,32.798,4.3,-194.76993510033074,277.27559730397826
21236,2010-06-18 17:12:05.030,148.884,44.248,4.5,1111.7468298814636,745.3767910778229
21237,2010-06-19 02:39:17.590,148.841,44.43,5.2,1131.585108835371,739.7826009085675
21238,2010-06-19 04:49:49.220,142.613,32.892,4.0,-184.06312598299195,285.6583470403997
21239,2010-06-19 10:00:50.020,142.453,41.42,5.0,763.6205633835629,242.29764749097808
21240,2010-06-20 12:47:09.310,144.131,22.943,4.1,-1284.95982681257,471.8460992470913
21241,2010-06-20 20:49:35.730,142.501,33.011,4.4,-171.13912465442812,274.8280354573387
21242,2010-06-22 21:52:43.100,128.77,28.794,4.4,-590.4621362888772,-1050.8866542330954
21243,2010-06-22 23:42:25.040,142.476,26.623,4.3,-881.4768279151018,291.40964984125844
21244,2010-06-23 01:57:10.050,140.105,29.518,4.5,-563.3634388293773,53.426795107543356
21245,2010-06-23 05:18:00.100,142.936,22.498,4.4,-1338.8252240519118,350.02848199836995
21246,2010-06-23 13:23:01.660,148.897,44.418,4.8,1130.7016254636812,744.371273842985
21247,2010-06-24 17:55:52.080,142.062,34.064,4.4,-55.15229049203464,231.04436277374225
21248,2010-06-25 00:17:35.140,141.797,30.674,4.3,-432.6542609257821,214.70558334167555
21249,2010-06-25 04:28:03.950,122.209,24.405,4.3,-992.8958951520962,-1758.9157368501767
21250,2010-06-25 15:23:17.640,131.407,29.144,4.7,-574.5615209436979,-791.617638460006
21251,2010-06-25 18:15:29.970,142.565,32.99,4.5,-173.30010092011207,280.8617372941176
21252,2010-06-26 00:18:31.180,129.393,26.111,4.9,-894.7088295047772,-1016.8326616941963
21253,2010-06-27 03:09:50.900,129.241,25.991,4.1,-906.612789659154,-1033.1716259228042
21254,2010-06-27 20:33:26.840,122.361,25.037,4.9,-925.0456487540198,-1733.5673817070347
21255,2010-06-27 21:03:27.220,141.657,41.662,5.3,788.7824930268315,175.1648278298468
21256,2010-06-28 10:40:17.990,142.384,32.921,4.3,-181.4538877532498,264.19437371900653
21257,2010-06-28 11:05:42.220,142.421,32.963,4.4,-176.68802561595348,267.5180844241936
21258,2010-06-28 12:07:25.120,141.593,30.672,5.8,-433.2772391372323,195.1886497404365
21259,2010-06-28 12:59:19.760,142.401,32.953,4.4,-177.85198029376818,265.6831637127326
21260,2010-06-28 13:00:11.360,142.489,33.026,4.9,-169.5035578161871,273.6621886576217
21261,2010-06-28 13:05:27.060,142.437,32.972,4.6,-175.64541766889533,268.98261074996543
21262,2010-06-28 13:42:12.630,142.442,32.97,4.2,-175.85462716593807,269.45510838820144
21263,2010-06-28 14:20:48.020,142.485,32.983,4.3,-174.2951413816973,273.4245588222869
21264,2010-06-28 15:58:00.110,142.481,33.008,4.4,-171.52624044966421,272.9730929225893
21265,2010-06-28 15:59:45.140,141.268,30.463,4.3,-457.07578885607194,164.45465073140912
21266,2010-06-28 22:24:09.270,141.381,39.188,4.3,513.2345319425692,157.65615695561843
21267,2010-06-30 22:34:28.590,125.024,22.96,5.3,-1195.2572754945472,-1494.0868876311056
21268,2010-07-01 14:48:12.810,140.588,31.608,4.3,-330.61616621324714,98.0025706459914
21269,2010-07-02 01:00:31.320,143.746,22.207,4.4,-1368.360560844514,434.88486734533257
21270,2010-07-02 02:45:12.190,122.257,23.983,4.1,-1040.6113559947908,-1760.765164374467
21271,2010-07-02 11:22:07.800,147.097,43.402,4.1,1004.9008995606616,611.1305157012033
21272,2010-07-02 12:30:07.600,142.48,42.012,4.5,829.5016626920481,242.41438503447736
21273,2010-07-03 01:20:57.010,142.578,33.036,4.2,-168.14992582216445,281.9246168091876
21274,2010-07-03 08:29:49.920,125.458,23.482,4.2,-1142.9293064576589,-1443.0956906247177
21275,2010-07-03 19:33:14.680,140.715,39.058,5.1,497.8958083487217,100.3816858724892
21276,2010-07-04 01:07:42.110,137.141,33.947,4.3,-68.37538507341613,-222.52467805848474
21277,2010-07-04 01:37:50.920,142.569,32.858,4.0,-187.96524539967615,281.66095765297297
21278,2010-07-04 02:16:09.910,142.527,32.959,4.1,-176.8504642468367,277.4174485031423
21279,2010-07-04 06:03:04.060,140.364,35.925,4.6,149.2190577954668,72.98021004010843
21280,2010-07-04 11:12:03.870,149.498,45.392,4.5,1243.6216211398685,779.5139349086352
21281,2010-07-04 18:21:30.550,122.354,24.997,4.5,-929.3818575307513,-1734.90797266198
21282,2010-07-04 21:13:23.330,138.245,29.789,4.8,-532.5829662128591,-126.42380284864883
21283,2010-07-04 21:55:51.980,142.369,39.697,6.3,571.8592563573003,241.1641629262359
21284,2010-07-04 22:46:08.900,142.784,29.47,4.8,-564.0453396301942,313.0998803462427
21285,2010-07-05 00:53:13.380,147.348,44.035,4.3,1076.8192799418027,625.1365378009665
21286,2010-07-05 15:48:35.620,135.58,35.682,4.6,129.03337480499079,-358.8192380166276
21287,2010-07-05 17:39:06.630,142.494,32.898,4.3,-183.72163733850846,274.5315287758709
21288,2010-07-06 01:59:19.220,139.845,43.229,4.3,961.1272195966584,23.701109527319026
21289,2010-07-06 12:22:48.210,141.228,39.353,4.3,531.3426399736345,144.12949263843205
21290,2010-07-07 22:14:08.810,142.071,30.761,4.3,-422.38269649756563,240.69833482631986
21291,2010-07-08 12:23:28.590,144.355,42.587,4.5,899.7183825203607,394.18018921015215
21292,2010-07-08 17:50:13.730,141.347,35.21,4.5,70.8735825221267,162.92970873288095
21293,2010-07-08 19:43:37.810,122.11,24.421,5.0,-989.5172986060517,-1768.6213254352717
21294,2010-07-09 00:41:19.540,122.596,24.753,5.2,-960.3528646441201,-1714.518421415578
21295,2010-07-09 05:21:12.850,142.367,30.453,4.2,-455.9051088350536,269.8840294101708
21296,2010-07-10 02:40:55.390,141.892,28.498,4.2,-674.4061160700658,228.92875450446826
21297,2010-07-11 02:00:04.270,141.124,36.357,4.3,198.06952692721012,140.64781945702663
21298,2010-07-11 14:59:29.920,142.155,30.996,4.2,-396.0562953788462,248.09682046457817
21299,2010-07-12 08:15:56.280,127.726,26.948,4.5,-784.7240916357953,-1173.6360272789177
21300,2010-07-13 02:43:37.240,141.607,33.811,4.3,-84.22604624595466,189.70803661780218
21301,2010-07-13 08:34:21.710,142.862,29.59,4.6,-550.4685147474753,320.25735362531947
21302,2010-07-14 08:42:37.940,128.404,25.834,4.3,-915.7665828412353,-1118.4145878480913
21303,2010-07-14 15:45:07.100,131.539,28.28,4.3,-671.5832222891246,-785.6961428218171
21304,2010-07-15 16:31:53.640,122.414,24.059,4.0,-1034.6658259592261,-1743.7134381050716
21305,2010-07-15 21:18:37.030,145.07,42.814,4.2,928.1429622630317,451.2432883286503
21306,2010-07-17 01:33:18.990,126.812,24.956,4.3,-995.8018117320638,-1287.923757943954
21307,2010-07-17 11:11:14.360,123.725,22.403,4.3,-1238.9867378812264,-1634.6936151709228
21308,2010-07-17 18:08:48.020,142.121,30.573,3.7,-443.16964268087986,245.97466131811024
21309,2010-07-18 13:03:24.500,122.47,24.131,5.1,-1027.5456736786296,-1736.934909253234
21310,2010-07-19 08:21:53.370,141.294,44.591,4.9,1113.8332759129182,138.5117780261849
21311,2010-07-19 16:46:46.630,139.082,33.059,4.1,-169.66055013333914,-43.95234193780022
21312,2010-07-20 03:25:43.850,148.391,44.686,4.2,1156.4841032794438,701.1424334099797
21313,2010-07-20 21:19:20.310,135.533,34.28,4.9,-26.653520016286897,-369.31400922790016
21314,2010-07-22 21:06:34.200,140.413,35.839,5.1,139.69332562315634,77.47581929652263
21315,2010-07-22 23:27:10.980,143.119,26.777,5.0,-862.4306133328071,354.9823111480769
21316,2010-07-23 05:25:46.360,132.83,34.001,4.3,-44.466182827114054,-619.3621219275961
21317,2010-07-25 00:28:44.080,125.083,24.274,4.4,-1049.867372512245,-1470.8986120553584
21318,2010-07-26 23:31:04.710,142.156,38.933,5.0,486.408478499815,225.2892764229493
21319,2010-07-27 00:54:55.720,122.415,24.977,4.7,-932.5781686164391,-1729.1204572680679
21320,2010-07-27 23:06:45.620,143.738,42.332,4.5,868.9689250493354,344.89686304500873
21321,2010-07-28 17:36:33.660,142.551,32.102,4.1,-272.0694939411634,282.3881691743842
21322,2010-07-30 04:52:00.350,142.091,40.945,4.4,709.949834477541,213.53028918931577
21323,2010-07-30 20:43:05.350,139.672,27.691,5.3,-766.6498073506064,11.688695819858426
21324,2010-07-31 03:52:55.810,138.855,32.269,4.7,-257.38299108962633,-65.69766546583863
21325,2010-07-31 05:18:05.530,122.53,23.856,4.5,-1059.0889858042515,-1735.1448642573778
21326,2010-07-31 09:20:44.400,140.877,34.093,3.9,-53.990722918317275,121.8643807183018
21327,2010-08-01 11:47:01.910,141.957,36.297,4.3,192.88918322865177,215.40273242806856
21328,2010-08-01 11:52:20.060,141.997,36.282,4.3,191.3087654469194,219.02847115620457
21329,2010-08-02 22:30:48.040,140.098,36.803,4.8,246.68511055063243,48.48447830123438
21330,2010-08-03 14:39:53.490,141.8,36.886,4.4,258.048193837982,199.82733879254945
21331,2010-08-03 21:43:41.400,141.057,39.719,4.2,571.7968085055633,128.754773703756
21332,2010-08-04 06:48:28.570,125.292,24.929,4.4,-979.8031228093331,-1441.166042371013
21333,2010-08-04 14:11:29.540,141.238,36.768,4.3,243.93540113539103,150.06857402408733
21334,2010-08-04 23:53:46.180,141.179,37.826,4.5,361.4858807464005,142.83139666623615
21335,2010-08-05 12:41:47.990,122.53,24.349,4.7,-1004.2456803140979,-1727.4804702340605
21336,2010-08-05 17:30:26.570,141.116,34.262,4.5,-34.8861024871241,143.5815417432116
21337,2010-08-06 00:02:31.930,128.77,25.805,4.4,-922.7012376092127,-1082.108765597082
21338,2010-08-07 05:31:25.690,144.897,42.835,4.6,929.6611459343752,436.96744020777953
21339,2010-08-07 16:03:24.540,142.161,37.749,4.6,354.7840828433981,229.33895932012868
21340,2010-08-07 16:04:06.970,128.318,29.484,5.3,-509.207028169222,-1087.0036039789306
21341,2010-08-08 16:18:15.360,141.97,37.63,4.2,341.12409251447036,212.8763892389678
21342,2010-08-10 01:41:04.110,142.255,28.616,5.0,-660.4438184791468,264.143724226685
21343,2010-08-10 05:50:37.540,143.148,39.406,5.9,541.7219970232338,309.1123862512947
21344,2010-08-10 06:04:12.300,143.277,39.398,4.4,541.2514060428106,320.2359969179901
21345,2010-08-10 15:48:39.620,128.71,28.795,4.9,-589.7527234070301,-1056.7035703709944
21346,2010-08-10 16:00:38.250,143.358,39.369,4.5,538.298274936419,327.3301931638813
21347,2010-08-10 18:38:41.250,142.868,26.678,4.5,-874.2344811402321,330.3132651319992
21348,2010-08-10 20:00:23.610,143.292,39.47,4.1,549.3045207843437,321.20455282972256
21349,2010-08-10 21:43:36.900,122.28,24.11,4.4,-1026.851927980417,-1756.439772664538
21350,2010-08-12 01:09:10.810,143.288,39.46,4.4,548.179675124949,320.9055898681808
21351,2010-08-12 14:18:37.830,130.981,28.831,4.2,-606.071964398683,-835.6091526120581
21352,2010-08-13 05:49:18.380,134.768,40.991,4.3,722.2953689104277,-402.32075918534974
21353,2010-08-13 08:32:39.850,143.123,39.682,4.4,572.3233260230238,305.7870779084695
21354,2010-08-13 20:19:43.540,142.641,32.681,4.3,-207.4441406016009,288.9679135626016
21355,2010-08-14 01:34:01.200,141.104,26.238,5.3,-927.114681724954,155.18029711190775
21356,2010-08-14 01:42:11.900,141.077,26.239,4.4,-927.0417362789251,152.47662992955634
21357,2010-08-14 02:35:13.710,142.766,32.672,4.4,-208.0854207900167,300.6944247150292
21358,2010-08-14 03:14:29.480,142.551,32.634,4.3,-212.9196636760307,280.6969327035096
21359,2010-08-14 04:25:08.280,142.223,42.827,4.8,919.4800109896087,218.4171873833899
21360,2010-08-14 08:00:15.650,142.704,32.77,4.5,-197.36960247104162,294.5633468911557
21361,2010-08-14 17:22:24.760,124.836,26.258,4.0,-825.9248038395034,-1468.622176986703
21362,2010-08-15 02:19:05.150,142.192,41.463,4.6,767.7680370724188,220.35324923920643
21363,2010-08-15 10:28:41.530,142.257,29.764,4.4,-532.7926415231003,261.2314686026806
21364,2010-08-15 15:07:53.070,143.688,39.431,4.0,546.3519009466058,355.4005510551977
21365,2010-08-15 15:30:24.150,141.805,36.296,4.5,192.45928645139765,201.78501709978073
21366,2010-08-16 01:58:46.130,123.977,22.366,4.0,-1246.7701175612585,-1609.3273117041886
21367,2010-08-17 13:09:43.420,141.452,29.48,4.1,-566.0726490421159,183.99859295750048
21368,2010-08-18 23:33:14.530,137.918,32.01,5.3,-285.18265027602445,-154.26088547894682
21369,2010-08-19 09:27:43.830,147.788,44.352,4.6,1115.0243153493755,656.9842737701322
21370,2010-08-19 18:09:02.050,142.844,31.038,4.1,-389.5263530294139,313.644242922062
21371,2010-08-20 02:04:36.410,129.568,27.452,4.1,-747.2599601740844,-986.529293697864
21372,2010-08-21 07:35:51.540,146.978,43.32,4.1,995.0285564969615,602.2822040749322
21373,2010-08-21 10:51:21.440,126.735,24.062,4.0,-1094.316543058947,-1306.19062121597
21374,2010-08-21 14:26:00.900,141.702,37.306,4.5,304.55249520336054,190.07510373177493
21375,2010-08-24 13:50:40.460,141.179,44.34,4.7,1085.7601833113742,129.88525460772016
21376,2010-08-24 15:44:39.060,142.504,29.221,4.6,-592.5266744320962,286.7066079617941
21377,2010-08-24 20:39:35.120,130.204,27.6,4.0,-736.48332621441,-922.5049837077158
21378,2010-08-25 09:26:13.540,144.295,39.349,4.4,539.6280195794199,408.0016852246943
21379,2010-08-26 15:08:04.910,136.773,36.116,5.4,173.64630284891237,-249.76459034739963
21380,2010-08-26 20:13:44.190,141.921,32.474,4.1,-232.25219105008486,222.1147139369417
21381,2010-08-28 00:19:14.100,142.543,38.32,4.3,419.2213783755195,260.93798566015016
21382,2010-08-28 15:14:37.880,141.037,35.266,4.3,76.64068236931351,134.67654177660972
21383,2010-08-30 04:25:04.120,132.19,30.786,4.5,-397.64104204272064,-703.3607857195591
21384,2010-08-30 08:45:10.150,122.185,24.9,5.0,-937.4564418131908,-1753.3883852542772
21385,2010-08-31 02:30:36.080,139.13,40.403,4.7,646.9327282479935,-35.927574863770324
21386,2010-08-31 18:27:31.520,141.37,36.582,4.4,223.46210196335744,162.21271283945688
21387,2010-09-01 01:55:13.280,126.26,23.323,4.4,-1170.783363252094,-1363.2505503164791
21388,2010-09-01 07:32:53.660,141.788,37.925,5.2,373.5443677471434,196.0806329512321
21389,2010-09-02 06:57:43.620,142.911,22.514,4.6,-1337.1235919661215,347.3950038524066
21390,2010-09-03 19:06:57.370,122.732,24.233,4.3,-1020.3215545494393,-1708.91877755183
21391,2010-09-03 21:15:30.550,145.391,42.741,5.1,921.6147485030781,478.00094090327735
21392,2010-09-04 02:04:44.190,142.71,29.254,4.4,-588.2791429165376,306.6146685112113
21393,2010-09-06 21:35:11.130,143.164,30.405,4.4,-458.8931463220461,346.4893830978833
21394,2010-09-08 13:00:27.680,142.036,30.527,4.6,-448.48120749312704,237.94991277403236
21395,2010-09-08 17:39:40.480,149.724,44.588,5.5,1156.4592095347587,807.7575723598296
21396,2010-09-08 19:25:55.640,149.859,44.484,5.1,1146.1178237428267,819.8131987411391
21397,2010-09-08 20:33:01.560,149.879,44.491,4.4,1147.070305779098,821.3040884725069
21398,2010-09-08 22:29:10.830,142.017,30.596,4.3,-440.85223668626156,235.95447146525163
21399,2010-09-09 01:03:47.240,141.96,30.524,3.9,-448.9851898986705,230.67370719845889
21400,2010-09-09 01:12:49.500,130.848,42.487,4.3,911.5416071596013,-715.0347907729548
21401,2010-09-10 16:14:05.340,147.603,43.234,4.4,989.6648974859828,653.7305962401786
21402,2010-09-10 23:21:16.170,125.144,23.021,4.6,-1190.0771912696127,-1481.0269546221202
21403,2010-09-10 23:28:16.150,142.134,38.474,4.4,435.32666137130644,224.78087506312247
21404,2010-09-11 08:50:03.960,142.82,29.418,4.2,-569.7196000396228,316.75891801227385
21405,2010-09-11 11:11:10.870,143.382,22.153,4.5,-1375.7093476814885,397.32015331036064
21406,2010-09-12 03:18:07.560,142.659,31.327,4.2,-357.9360177022665,295.08318786086903
21407,2010-09-12 11:14:47.030,125.939,24.152,4.2,-1074.5690426742256,-1385.8221013949003
21408,2010-09-12 11:32:56.560,149.124,42.701,4.0,942.1522509176641,783.2585239009818
21409,2010-09-13 05:12:31.690,127.978,25.219,4.1,-979.6717759292583,-1167.6630023168198
21410,2010-09-13 05:47:47.290,141.986,41.497,5.8,771.0907129658888,203.0511560121512
21411,2010-09-13 17:44:15.170,142.431,29.235,5.1,-591.1655954374112,279.5741909962864
21412,2010-09-13 23:05:18.680,141.57,32.147,5.0,-269.31382463504224,189.88658411024008
21413,2010-09-14 05:47:17.430,142.669,31.353,4.2,-355.0167272285036,295.94876711188726
21414,2010-09-14 15:52:40.330,142.649,31.303,4.2,-360.63285111408385,294.2105819980021
21415,2010-09-15 16:52:27.810,142.269,25.475,4.5,-1009.6653938009048,273.71133471189614
21416,2010-09-16 02:32:22.570,141.832,32.102,4.5,-273.80313836288184,214.66360419624414
21417,2010-09-16 08:27:02.630,128.332,28.558,4.4,-612.2422863626748,-1096.0553525737744
21418,2010-09-16 17:33:31.560,128.438,28.685,4.4,-599.2218726952607,-1084.3356471592795
21419,2010-09-17 06:47:34.660,142.427,31.36,4.4,-354.9020230831091,272.94509471474197
21420,2010-09-17 17:58:38.060,142.861,30.12,4.1,-491.5427724610155,318.3833710598412
21421,2010-09-18 01:49:37.980,140.031,34.011,4.1,-63.80075791312226,44.00661637034134
21422,2010-09-18 12:33:34.210,149.977,44.529,4.2,1152.1520955456895,828.5538028618233
21423,2010-09-19 01:38:05.590,141.448,24.247,4.2,-1147.9577306055044,193.10577750857163
21424,2010-09-19 10:42:54.600,142.598,31.388,4.3,-351.3254988452906,289.09502661738213
21425,2010-09-19 11:10:00.830,142.642,31.452,4.3,-344.0861228237249,293.065865193598
21426,2010-09-19 11:51:54.580,144.445,22.899,5.2,-1288.4830768109261,504.3859574102278
21427,2010-09-19 14:03:36.340,142.508,31.378,4.4,-352.6845419756322,280.5818207381109
21428,2010-09-20 07:18:20.660,149.728,44.428,4.2,1138.7621393640536,810.1705583360155
21429,2010-09-20 10:56:16.630,142.518,31.379,4.1,-352.5462569898733,281.52817899448615
21430,2010-09-20 22:54:15.330,142.903,30.209,4.3,-481.5189130114776,322.12115821645784
21431,2010-09-21 05:11:43.120,130.272,30.189,4.1,-449.32352307164666,-891.8370919150133
21432,2010-09-21 11:39:44.600,125.645,24.966,4.3,-980.2938318695648,-1405.196595966817
21433,2010-09-21 19:26:07.710,142.599,28.748,5.0,-644.8572663617089,297.37279008831024
21434,2010-09-21 20:15:10.430,139.421,40.639,4.7,673.1033806614138,-11.206835822298252
21435,2010-09-21 20:31:52.590,140.386,35.733,4.4,127.88618456339977,75.14105746140727
21436,2010-09-23 13:25:06.730,142.74,27.643,4.9,-767.317937815296,314.59766557399934
21437,2010-09-23 19:47:59.300,125.531,24.896,4.5,-986.6035521459353,-1417.565668709204
21438,2010-09-24 03:19:16.820,145.159,42.614,4.3,906.3534747517547,459.91973433212786
21439,2010-09-24 14:55:45.000,139.89,29.973,5.0,-512.8574834259008,32.441165106366455
21440,2010-09-24 17:56:20.370,122.359,23.642,4.5,-1080.183684562745,-1755.7825816242162
21441,2010-09-24 20:04:58.390,130.815,29.51,4.0,-529.2817515779345,-845.8064105501919
21442,2010-09-25 22:04:17.820,147.364,43.809,4.3,1051.844119898701,628.6698129684146
21443,2010-09-25 23:24:58.630,130.311,30.76,4.5,-386.2073466256421,-882.6787901315384
21444,2010-09-26 04:43:43.190,141.871,30.508,4.1,-450.95705878388145,222.18183242943275
21445,2010-09-26 07:11:29.220,141.858,42.691,4.2,903.5725831508308,188.95213925623614
21446,2010-09-26 17:54:58.730,140.049,35.603,4.6,113.22886894667351,44.79360884654965
21447,2010-09-27 08:55:31.730,142.964,27.75,4.4,-754.7400058069613,336.35123349294076
21448,2010-09-27 15:40:27.620,123.672,25.031,4.5,-945.8299564858897,-1602.3615243244676
21449,2010-09-27 15:49:22.530,123.554,24.975,5.1,-950.3126307830922,-1615.02135302215
21450,2010-09-27 16:13:37.790,145.623,43.603,5.1,1018.5592118214375,490.3673905088365
21451,2010-09-27 21:50:16.720,123.743,23.352,4.3,-1133.6364888161484,-1619.504031544392
21452,2010-09-28 01:44:01.340,142.533,42.095,4.3,838.865118947309,246.49632706419575
21453,2010-09-28 04:39:12.670,143.502,22.25,4.7,-1364.4931437113394,409.43613638420345
21454,2010-09-28 12:31:20.050,126.286,25.674,4.5,-909.6352284157313,-1331.9691114390243
21455,2010-09-28 18:35:47.810,141.977,39.728,4.1,574.3966165363059,207.50418941578823
21456,2010-09-29 03:02:01.990,139.949,37.268,4.7,298.3276658395087,35.00434875342741
21457,2010-09-29 08:00:00.500,139.883,37.257,5.5,297.0830709568998,29.16607212055897
21458,2010-09-29 16:23:44.810,139.99,37.211,4.2,292.00487238747706,38.66237332659485
21459,2010-09-29 18:31:39.410,125.192,24.305,4.6,-1047.8749883562564,-1459.4695020020888
21460,2010-09-30 00:24:10.410,141.177,24.687,5.2,-1099.4711390035256,164.8317438178481
21461,2010-09-30 12:47:08.400,140.954,37.102,5.0,280.67935365992787,124.23271263760964
21462,2010-09-30 19:14:17.010,148.008,44.852,4.3,1172.067628660644,669.0351056580945
21463,2010-09-30 23:24:05.950,139.931,37.253,4.3,296.6535081642175,33.4174734543615
21464,2010-10-02 01:23:44.760,141.123,36.01,4.3,159.48512117389794,141.1744069695268
21465,2010-10-02 03:35:12.800,138.286,37.002,4.1,269.4011137483764,-112.59286321636073
21466,2010-10-02 07:17:43.320,145.177,43.695,4.4,1026.5305679881244,453.724394428888
21467,2010-10-02 21:37:54.130,138.206,37.095,4.3,279.83582524573535,-119.5546826710047
21468,2010-10-02 21:52:44.000,138.402,37.174,4.4,288.400163966911,-102.06215718443346
21469,2010-10-03 00:26:54.320,138.182,37.078,4.6,277.9748675649744,-121.7105643457133
21470,2010-10-04 02:47:37.210,145.515,42.871,4.0,936.6902530809776,487.1676264285392
21471,2010-10-04 11:32:22.560,141.126,36.375,4.1,200.073778818662,140.79480619250702
21472,2010-10-04 13:28:38.860,125.154,24.27,6.3,-1051.2616884078382,-1463.7720109783625
21473,2010-10-04 14:59:02.580,125.284,24.24,4.7,-1056.3246115845402,-1451.0161741853242
21474,2010-10-05 05:16:49.880,125.298,24.324,4.3,-1047.1666211716054,-1448.5048805166605
