index,time,longitude,latitude,magnitude,x,y
540331,2013-09-30 06:44:02.020,-116.12223,33.17957,1.12,-33.5592567901062,35.31697843938664
540347,2013-09-30 08:03:49.499,-116.27694,33.30163,1.48,-20.0285853441811,20.889537158258236
540459,2013-09-30 14:37:09.151,-116.18806,33.32715,1.54,-17.169516351543816,29.141112293906495
540679,2013-10-02 05:43:31.793,-116.5622,33.51052,1.26,3.1779871169801153,-5.607847253774368
540791,2013-10-02 19:34:50.241,-116.71872,33.70408,1.02,24.72025670114852,-20.074139829655035
540935,2013-10-03 12:07:48.191,-116.7448,33.95084,1.44,52.16405220836898,-22.422050161366993
540970,2013-10-03 17:24:40.934,-116.83597,33.72035,1.24,26.55823714693245,-30.91445606382814
540991,2013-10-03 20:16:23.661,-116.73969,33.94602,1.57,51.6269969058661,-21.951947705904097
540992,2013-10-03 20:16:32.438,-116.74087,33.94592,2.21,51.6161284708,-22.060821527785308
540997,2013-10-03 20:21:51.665,-116.74003,33.94533,1.05,51.550344667030075,-21.98348818273401
541029,2013-10-04 02:36:43.403,-116.44483,33.43937,1.09,-4.733720415359412,5.278163449745935
541096,2013-10-04 10:28:28.265,-116.29703,33.39935,1.44,-9.166476155531324,19.00109262010564
541131,2013-10-04 18:21:30.833,-116.01622,33.6822,1.52,22.37147981695297,44.92179958978664
541136,2013-10-04 19:24:46.860,-116.7817,33.98392,1.5,55.85098337442125,-25.815661722291143
541162,2013-10-05 03:20:06.008,-116.73983,33.66442,1.01,20.31455581501103,-22.037060710435924
541176,2013-10-05 05:56:23.917,-116.57653,33.17102,1.09,-34.571822568707226,-6.963545606075198
541187,2013-10-05 07:39:46.345,-116.10232,33.17391,1.03,-34.181689442154365,37.172318499234954
541203,2013-10-05 09:01:39.493,-116.69734,33.63766,1.06,17.330756342733107,-18.110346318279653
541286,2013-10-05 20:35:25.504,-116.74557,33.63301,2.5,16.8231601176999,-22.576506782343024
541299,2013-10-05 22:09:58.368,-116.71463,33.70412,2.47,24.723919880796423,-19.695786385580835
541300,2013-10-05 22:10:05.169,-116.71463,33.70427,2.31,24.74059911100629,-19.695752058091003
541368,2013-10-06 07:22:22.128,-116.9733,33.98045,1.63,55.52934140848713,-43.483480592118056
541374,2013-10-06 08:23:47.390,-116.56634,33.44383,1.36,-4.237370950723552,-5.996291390197547
541399,2013-10-06 11:49:19.914,-116.23195,33.25859,1.14,-24.80447231671918,25.08310066932202
541402,2013-10-06 12:09:54.529,-116.38441,33.39611,1.28,-9.539312626845476,10.889886003101484
541484,2013-10-07 00:59:56.650,-116.49768,33.4706,1.44,-1.262540492233779,0.37414222890723703
541616,2013-10-07 13:46:25.701,-116.91887,33.76751,1.57,31.829973795060287,-38.56045295188332
541623,2013-10-07 16:09:40.724,-116.91937,33.76731,1.05,31.807921073593757,-38.60676080821178
541648,2013-10-07 21:52:53.230,-116.46868,33.08988,1.1,-43.59619249820186,3.0774646677526745
541699,2013-10-08 05:15:44.781,-116.7448,33.95084,2.49,52.16405220836898,-22.422050161366993
541768,2013-10-08 14:07:19.253,-116.09695,33.2642,1.85,-24.139987272130956,37.63316497021886
541772,2013-10-08 14:29:51.458,-116.57719,33.91439,1.48,48.08718913319778,-6.964840536643131
541805,2013-10-08 19:51:41.993,-116.42563,33.02584,1.14,-50.7150155903312,7.093245313061466
541836,2013-10-09 01:37:51.569,-116.27716,33.37723,1.03,-11.62229762738929,20.85096131986926
541865,2013-10-09 04:57:46.683,-116.34762,33.32449,1.8,-17.49863210017414,14.317074642654532
542161,2013-10-10 00:46:01.672,-116.19829,33.88477,1.33,44.832114734865414,28.00911712817572
542345,2013-10-10 23:21:07.355,-116.4386,33.98288,2.29,55.70216524602952,5.819363155980402
542347,2013-10-10 23:32:06.319,-116.19902,33.15311,1.04,-36.52487990606754,28.178999822053157
542352,2013-10-11 01:04:35.515,-116.91961,33.76735,1.12,31.81245832620086,-38.62892750069327
542464,2013-10-11 18:29:36.128,-116.0209,33.19415,1.36,-31.89908461521324,44.73981743232144
542492,2013-10-12 02:31:28.793,-116.71149,33.67972,1.1,22.01017278980693,-19.41082207400326
542521,2013-10-12 05:49:07.559,-116.47881,33.48826,1.64,0.7013888631153035,2.124002692124988
542524,2013-10-12 05:49:34.081,-116.47854,33.48825,1.29,0.7002824686533484,2.1490417806784796
542526,2013-10-12 05:51:41.947,-116.4783,33.48826,1.3,0.7013994100091349,2.171298279108074
542562,2013-10-12 10:09:41.867,-116.40211,33.04543,1.01,-48.53485999231009,9.28393145750182
542575,2013-10-12 11:42:23.918,-116.41074,33.31429,1.08,-18.639729811445577,8.453492236817723
542590,2013-10-12 15:16:36.351,-116.72973,33.97933,1.3,55.32882807696101,-21.02499605442024
542615,2013-10-12 20:25:48.867,-116.7443,33.68361,1.4,22.449343937967342,-22.445746108236094
542621,2013-10-12 21:34:39.972,-116.22475,33.01142,2.17,-52.2867416133009,25.825413810352988
542633,2013-10-12 23:39:03.298,-116.43429,33.49425,1.19,1.369241912912865,6.252196393767537
542717,2013-10-13 14:46:54.281,-116.83244,33.84602,1.41,40.53103856744816,-30.54324272102492
542748,2013-10-13 23:49:35.432,-116.75771,33.71098,1.19,25.495730366222404,-23.6789984010784
542758,2013-10-14 01:28:09.748,-116.52232,33.47432,1.11,-0.8487130360079814,-1.9112676043336978
542765,2013-10-14 02:13:14.738,-116.47292,33.50722,1.02,2.8097806061281867,2.669635688452307
542882,2013-10-14 07:29:38.857,-116.57267,33.52271,1.3,4.534067611529615,-6.577621422949994
542966,2013-10-14 09:03:29.783,-116.93225,33.35849,1.13,-13.645820831415842,-39.98605338853178
543158,2013-10-14 17:58:37.512,-116.44917,33.46983,1.3,-1.3469351219586019,4.873747508952988
543179,2013-10-14 19:54:36.260,-116.89342,33.46618,1.57,-1.6855194985975133,-36.3346283239645
543184,2013-10-14 20:35:00.949,-116.48411,33.49323,1.0,1.2539317944246848,1.632405853603389
543191,2013-10-14 20:39:54.019,-116.4839,33.49294,1.6,1.2216885834546318,1.6518849174026624
543212,2013-10-15 00:51:41.082,-116.89098,33.46707,1.04,-1.5874070388233137,-36.107924494850884
543223,2013-10-15 03:13:28.009,-116.44371,33.51678,1.44,3.8739359951865477,5.377279929566826
543228,2013-10-15 04:02:44.763,-116.55349,33.99663,1.09,57.23051469675335,-4.773244764471559
543287,2013-10-15 09:38:48.948,-116.41268,33.04654,1.08,-48.41232492344488,8.298610209498753
543288,2013-10-15 09:40:53.961,-116.75759,33.99099,1.32,56.631370640552596,-23.59069121473479
543337,2013-10-15 17:36:04.395,-116.41289,33.04669,1.86,-48.39566238154722,8.279022467927073
543362,2013-10-15 23:53:15.797,-116.41291,33.048,1.0,-48.24999862758866,8.277034721307514
543459,2013-10-16 08:26:23.381,-116.34695,33.91862,1.44,48.56568427672629,14.280638081277893
543467,2013-10-16 08:48:58.877,-116.34571,33.41069,1.15,-7.913367391165696,14.48016696842964
543484,2013-10-16 10:17:08.017,-116.41342,33.04753,1.33,-48.30230061231447,8.229543750721097
543517,2013-10-16 13:42:43.066,-116.71127,33.68705,1.27,22.8251900276887,-19.3888148855344
543518,2013-10-16 13:43:41.729,-116.71127,33.687,2.91,22.819630284073426,-19.388826143975667
543545,2013-10-16 17:41:05.765,-116.45238,33.48722,1.08,0.5865985815367971,4.575081753172469
543752,2013-10-17 18:25:19.815,-116.14838,33.19476,1.55,-31.878771229775708,32.8775988950374
543931,2013-10-18 17:38:58.267,-116.38281,33.06747,1.18,-46.082239045217115,11.08007487992549
543942,2013-10-18 21:26:36.725,-116.42748,33.46927,1.21,-1.407976476915091,6.885673115796766
543998,2013-10-19 05:31:18.959,-116.39011,33.31993,2.51,-18.01072370018368,10.369809347381931
543999,2013-10-19 05:32:06.401,-116.39003,33.31979,1.0,-18.026283008801567,10.377259349424634
544059,2013-10-19 09:30:58.011,-116.72011,33.58551,1.58,11.53615140914294,-20.230525425849287
544169,2013-10-19 15:45:00.244,-116.75034,33.9055,1.13,47.12369256002012,-22.945217246341954
544173,2013-10-19 17:07:50.509,-116.4001,33.04354,1.02,-48.744837590010945,9.471485024146874
544213,2013-10-20 01:13:19.040,-116.44332,33.46708,1.19,-1.6524313843603133,5.416542955289722
544252,2013-10-20 06:14:27.058,-116.57511,33.48804,1.1,0.6790969798718773,-6.806533802523584
544318,2013-10-20 13:42:08.517,-116.44099,33.49494,1.13,1.445583071310541,5.63086042757535
544320,2013-10-20 13:50:02.883,-116.40994,33.39421,1.38,-9.752966778418806,8.5199951091411
544337,2013-10-20 17:06:08.966,-116.78911,33.68909,2.24,23.069289104529023,-26.59017124564087
544344,2013-10-20 17:13:58.406,-116.78911,33.68909,1.35,23.069289104529023,-26.59017124564087
544414,2013-10-21 04:11:15.608,-116.37054,33.97545,1.96,54.881882710737614,12.095852613720403
544453,2013-10-21 09:38:58.151,-116.41763,33.04773,1.28,-48.28038602499291,7.837126506937575
544497,2013-10-21 14:41:09.089,-116.36195,33.93599,1.12,50.49516959721761,12.89391159744812
544542,2013-10-21 22:39:54.132,-116.72811,33.91192,1.54,47.832854385226504,-20.892091676377333
544561,2013-10-22 01:55:55.062,-116.06683,33.14494,1.0,-37.38976916475703,40.48883335919924
544572,2013-10-22 03:28:30.677,-116.85917,33.8903,1.65,45.462947405917774,-32.99474089709077
544681,2013-10-22 20:34:53.716,-116.39403,33.32877,1.33,-17.028144646270547,10.004560833036841
544710,2013-10-23 02:13:24.256,-116.52085,33.47534,1.29,-0.7353202954825504,-1.7749021934843725
544769,2013-10-23 06:29:37.156,-116.38737,33.35238,1.11,-14.402172297976183,10.620437806368727
544813,2013-10-23 11:01:28.113,-116.01941,33.18932,1.56,-32.43551355828551,44.880942650680396
544878,2013-10-23 23:18:35.659,-116.57561,33.49052,1.15,0.9548932631736106,-6.852705897166977
544930,2013-10-24 07:08:01.604,-116.57543,33.48966,1.01,0.8592537689376687,-6.83608166129576
545008,2013-10-24 23:14:40.349,-116.31699,33.35739,1.69,-13.835684711596803,17.156461116043914
545083,2013-10-25 06:29:20.093,-116.94081,33.92941,1.54,49.840773193294574,-40.5118940438789
545093,2013-10-25 07:24:15.398,-116.33718,33.00857,1.06,-52.62583744602415,15.342412857271746
545192,2013-10-25 15:38:28.322,-116.58754,33.4537,1.15,-3.1384528396767126,-7.9624052900528675
545279,2013-10-26 08:37:53.651,-116.74566,33.35759,2.33,-13.80210683159295,-22.65679016195353
545319,2013-10-26 13:29:48.665,-116.4131,33.04631,1.18,-48.43793310657827,8.259484691161338
545357,2013-10-26 23:21:19.183,-116.75427,33.64734,1.03,18.418509760357434,-23.37807580904485
545366,2013-10-27 01:15:56.705,-116.14838,33.19476,1.54,-31.878771229775708,32.8775988950374
545525,2013-10-28 02:27:15.385,-116.41222,33.04685,1.0,-48.37781778971323,8.341456208082512
545530,2013-10-28 02:48:55.090,-116.1202,33.2263,1.34,-28.36243555930973,35.48690737838721
545553,2013-10-28 04:14:39.980,-116.72645,33.64876,1.09,18.57048056005918,-20.802557441128734
545575,2013-10-28 06:49:05.922,-116.77543,33.94169,1.01,51.15367790900004,-25.250028816617085
545614,2013-10-28 11:46:27.321,-116.48155,33.48597,1.35,0.44669979484639055,1.8699542737034567
545624,2013-10-28 13:08:57.663,-116.7223,33.68659,1.46,22.77615754206035,-20.409452801747953
545626,2013-10-28 13:48:50.647,-116.73596,33.71394,1.28,25.82010935538644,-21.6664380763886
545648,2013-10-28 20:10:24.640,-116.98948,33.82183,1.14,37.89857208846923,-45.05882251333366
545718,2013-10-29 07:26:49.463,-116.38857,33.35645,1.06,-13.949730937543432,10.508487831947491
545724,2013-10-29 08:05:21.041,-116.44976,33.51641,1.45,3.8324968781555406,4.81642990332352
545766,2013-10-29 11:37:28.717,-116.21716,33.29348,1.57,-20.921221985350556,26.447706734311595
545776,2013-10-29 12:32:29.864,-116.46283,33.06607,1.06,-46.2435556177079,3.6234437200647354
545791,2013-10-29 14:31:05.288,-116.39933,33.32917,1.01,-16.984163991115928,9.512110346519451
545794,2013-10-29 14:41:36.653,-116.05335,33.73001,1.09,27.672223988657777,41.463212765468136
545826,2013-10-29 16:57:51.830,-116.98242,33.99406,1.3,57.046572449326575,-44.317333920406625
545862,2013-10-29 21:43:01.706,-116.2692,33.24134,1.16,-26.730942511268996,21.623812714908308
545865,2013-10-29 22:12:41.443,-116.7238,33.67732,1.0,21.74567745434792,-20.550449987511172
545929,2013-10-30 07:06:48.711,-116.41345,33.3583,1.07,-13.746258475182877,8.197524269466683
545998,2013-10-30 17:29:10.812,-116.38317,33.15244,1.15,-36.63404572164546,11.035814519856034
546116,2013-10-31 11:34:19.268,-116.38785,33.35248,2.27,-14.391101732478196,10.575842421678148
546139,2013-10-31 13:33:50.018,-116.38785,33.35248,1.57,-14.391101732478196,10.575842421678148
546186,2013-10-31 19:49:43.337,-116.88145,33.46798,1.13,-1.4894921078988583,-35.22356614751477
546194,2013-10-31 21:57:54.682,-116.62177,33.42131,1.14,-6.73690911811484,-11.142198671097967
546201,2013-10-31 23:46:20.310,-116.1032,33.23414,1.17,-27.484744034949045,37.06484309359338
546242,2013-11-01 00:52:48.773,-116.71565,33.65519,1.32,19.283349225367918,-19.801387543962722
546243,2013-11-01 00:52:58.597,-116.5681,33.44412,1.38,-4.205021459813611,-6.159570602403621
546498,2013-11-01 22:31:31.141,-116.41688,33.04272,1.44,-48.83741593572652,7.90748277113833
546764,2013-11-03 19:27:29.425,-116.06215,33.21756,1.94,-29.312981166187072,40.89055584671421
546765,2013-11-03 19:49:30.633,-116.54859,33.49389,1.29,1.328163168359755,-4.34686377032856
546793,2013-11-04 00:23:42.414,-116.69756,33.63923,1.06,17.5053707389491,-18.13038295333595
546902,2013-11-04 11:56:31.575,-116.80839,33.70479,1.81,24.82015861378999,-28.36879481286095
547063,2013-11-05 02:21:30.742,-116.75932,33.49657,1.32,1.6548128870545349,-23.88718100927383
547071,2013-11-05 04:07:49.807,-116.41262,33.35848,1.26,-13.726177641671729,8.274593727289504
547148,2013-11-05 15:57:57.674,-116.41176,33.04162,1.31,-48.959330308798705,8.384831344613447
547206,2013-11-06 03:15:39.706,-116.17034,33.79073,1.33,34.38327005174518,30.622753268013252
547393,2013-11-07 04:37:13.858,-116.51258,33.03892,1.13,-49.263120907153684,-1.0129146232756867
547417,2013-11-07 07:47:08.325,-116.86859,33.46734,1.22,-1.5649438831699871,-34.03095527020848
547471,2013-11-07 12:34:20.377,-116.95149,33.39542,1.31,-9.531836338538938,-41.755206142580455
547494,2013-11-07 17:43:14.227,-116.93659,33.7783,1.02,33.03650018517356,-40.193367885020976
547510,2013-11-07 22:03:50.757,-116.81243,33.89066,1.84,45.48904955337081,-28.680333594215618
547660,2013-11-08 15:24:06.245,-116.40802,33.29478,1.22,-20.808918253396765,8.708192169396733
547680,2013-11-08 18:53:15.585,-116.39791,33.37371,1.76,-12.031411755191087,9.639098923430057
547698,2013-11-08 22:10:45.574,-116.42551,33.02597,1.84,-50.70055208147932,7.104422337857149
547701,2013-11-08 22:47:34.659,-116.75068,33.90347,1.8,46.89804247048133,-22.97714021760989
547702,2013-11-08 22:47:38.316,-116.74988,33.90339,1.8,46.888969522635286,-22.90332965967951
547705,2013-11-08 23:18:22.812,-116.0009,33.26438,1.29,-24.08111315382439,46.56331823979129
547879,2013-11-09 19:29:47.594,-116.77137,33.28898,1.06,-21.425286980892846,-25.064382895184057
547892,2013-11-09 21:57:40.804,-116.30028,33.27168,1.4,-23.363315668282326,18.72685346375559
547954,2013-11-10 04:36:50.276,-116.49206,33.49379,1.01,1.316104199853372,0.8951876271097525
547966,2013-11-10 06:21:13.641,-116.41168,33.39879,1.25,-9.243835338416925,8.358017851339195
548006,2013-11-10 10:41:48.308,-116.76219,33.87822,1.1,44.092987757819465,-24.046489866722496
548045,2013-11-10 15:07:33.192,-116.0009,33.26438,1.8,-24.08111315382439,46.56331823979129
548103,2013-11-11 03:13:36.074,-116.41163,33.04099,1.45,-49.02937264442939,8.397009296782404
548183,2013-11-11 11:06:12.435,-116.76946,33.68343,1.28,22.435058574941174,-24.773767965045433
548204,2013-11-11 12:23:44.026,-116.76906,33.6832,1.05,22.409388250577255,-24.736823312501492
548253,2013-11-11 23:13:59.139,-116.41194,33.04162,1.76,-48.95934477012153,8.368053044430653
548254,2013-11-11 23:15:58.672,-116.41918,33.02313,1.3,-51.01589647078646,7.694813437363377
548276,2013-11-12 03:11:38.034,-116.89708,33.48817,1.3,0.760938981581833,-36.66482025663553
548288,2013-11-12 06:58:04.140,-116.36378,33.36507,1.74,-12.988450868113018,12.809647123301731
548311,2013-11-12 10:25:39.611,-116.27202,33.2964,1.11,-20.609135648431856,21.34806299148342
548336,2013-11-12 14:00:27.626,-116.00256,33.2264,2.01,-28.30502685006703,46.429193111202196
548348,2013-11-12 16:33:19.420,-116.82405,33.86564,1.18,42.71023648789703,-29.76159636735221
548429,2013-11-13 09:43:12.852,-116.67667,33.62513,1.22,15.934065778670952,-16.199151238158624
548515,2013-11-13 17:28:01.433,-116.39105,33.32047,1.24,-17.950771774505842,10.282404163405275
548547,2013-11-13 23:38:27.158,-116.00239,33.22533,1.25,-28.42392926615731,46.445575127822714
548552,2013-11-14 00:19:51.476,-116.79156,33.87822,1.03,44.10019629403655,-26.757844032775484
548564,2013-11-14 01:54:54.410,-116.00049,33.22651,1.0,-28.291870214981785,46.621675643312614
548571,2013-11-14 02:55:11.941,-116.82004,33.72286,1.96,26.832697619399433,-29.44027963756748
548594,2013-11-14 06:05:37.859,-116.91887,33.76702,1.51,31.775488390086323,-38.56067289778267
548625,2013-11-14 08:50:45.804,-116.24485,33.29109,1.35,-21.193674817094372,23.874733099495415
548648,2013-11-14 11:24:50.754,-116.47361,33.46451,1.55,-1.9393721976656662,2.6069467426112656
548686,2013-11-14 17:17:54.788,-116.77016,33.71813,1.45,26.293686850934876,-24.828525173401893
548709,2013-11-14 23:06:50.525,-116.4695,33.06875,1.12,-45.9457651862857,3.00179582127099
548725,2013-11-15 02:01:50.241,-116.4723,33.50613,1.65,2.688594248062609,2.7271540333143105
548757,2013-11-15 07:27:39.231,-116.04782,33.12549,1.47,-39.544955228424186,42.26809867080871
548831,2013-11-16 00:28:18.647,-116.46793,33.5123,1.15,3.3747902368787286,3.132105376837419
548840,2013-11-16 01:40:59.461,-116.72399,33.93553,1.25,50.45734073191426,-20.506232020905514
548861,2013-11-16 05:12:47.936,-116.468,33.51217,1.79,3.3603327882391647,3.1256203240572176
548897,2013-11-16 10:09:15.549,-116.41194,33.04162,1.32,-48.95934477012153,8.368053044430653
548922,2013-11-16 13:37:41.183,-116.66409,33.03546,1.02,-49.63612195825624,-15.136613254114454
548939,2013-11-16 17:10:07.730,-116.40323,33.55447,1.0,8.067700398185684,9.126035873914903
548993,2013-11-17 05:10:00.948,-116.75342,33.66649,1.3,20.547699789800536,-23.2942184678934
549003,2013-11-17 06:02:27.945,-116.77388,33.66472,1.65,20.355668160322967,-25.18820679076959
549198,2013-11-18 19:50:23.351,-116.44371,33.52882,1.88,5.212722862073986,5.376531693197445
549213,2013-11-19 00:21:20.953,-116.42402,33.47406,1.88,-0.8751180995866201,7.206213106952171
549271,2013-11-19 07:28:46.842,-116.97363,33.85799,1.31,41.91258514885075,-43.57625830271468
549297,2013-11-19 11:23:18.584,-116.79277,33.68846,1.04,23.000181104782367,-26.928993911575393
549309,2013-11-19 12:05:36.460,-116.79256,33.68827,1.03,22.978999559513614,-26.90962381041917
549348,2013-11-19 17:55:30.580,-116.79256,33.68827,1.63,22.978999559513614,-26.90962381041917
549417,2013-11-20 04:30:44.552,-116.45369,33.42163,1.07,-6.706733416156435,4.456966320092641
549504,2013-11-20 14:23:41.451,-116.82778,33.90729,1.05,47.34257810992673,-30.09134582627315
549677,2013-11-21 21:04:13.227,-116.6287,33.9422,1.1,51.18417013031489,-11.71429061953317
549820,2013-11-22 13:35:20.510,-116.86086,33.96145,1.16,53.37499453608301,-33.12316228622387
549837,2013-11-22 16:10:25.860,-116.80973,33.70286,1.25,24.605920178163306,-28.49338878420726
549949,2013-11-23 14:22:59.290,-116.74288,33.68599,1.15,22.713681153450892,-22.313741531870185
549965,2013-11-23 15:55:23.477,-116.78749,33.92878,1.23,49.721161541697256,-26.366529110308146
549986,2013-11-23 19:35:58.380,-116.4143,33.04698,2.08,-48.363526934393875,8.14757310966211
549992,2013-11-23 20:08:03.085,-116.80995,33.7029,1.42,24.610428466302924,-28.513726812181478
550003,2013-11-23 20:23:30.416,-116.41442,33.04751,1.89,-48.30460299928703,8.1363391040639
550070,2013-11-24 07:00:51.740,-116.72804,33.93603,1.56,50.51374831949788,-20.87974436599811
550072,2013-11-24 07:15:49.913,-116.44536,33.4868,1.21,0.5402279716052808,5.226124683220464
550078,2013-11-24 08:08:57.022,-116.77432,33.6651,1.65,20.398029166392607,-25.228816155394274
550136,2013-11-24 18:36:19.900,-116.02906,33.19971,1.37,-31.28431881546156,43.9777333428406
550143,2013-11-24 20:50:02.465,-116.38625,33.35158,1.01,-14.491013266452773,10.72456399322137
550173,2013-11-25 03:27:23.281,-116.3629,33.01581,1.45,-51.82427427230431,12.943011931029652
550264,2013-11-25 17:10:24.553,-116.75273,33.70943,1.07,25.32225171974246,-23.218780470986648
550286,2013-11-26 00:14:28.608,-116.97801,33.988,1.19,56.37085139229722,-43.91388755828883
550321,2013-11-26 04:47:21.431,-116.75457,33.64774,1.15,18.46305536626657,-23.405736884442334
550391,2013-11-26 12:03:00.184,-116.76645,33.91299,2.42,47.96023004556573,-24.42983409433108
550395,2013-11-26 12:46:21.994,-116.46294,33.51185,1.34,3.324914164353915,3.594750431630302
550410,2013-11-26 16:52:18.325,-116.40802,33.29478,1.01,-20.808918253396765,8.708192169396733
550412,2013-11-26 17:15:46.446,-116.00293,33.26531,1.39,-23.978608695221705,46.37408500434308
550438,2013-11-26 21:58:29.881,-116.77477,33.91949,1.26,48.684991789010496,-25.195686009189142
550440,2013-11-26 22:37:30.860,-116.41415,33.04785,1.03,-48.266775623531785,8.16147323399964
550447,2013-11-26 23:09:11.186,-116.38628,33.40228,1.01,-8.85343439554067,10.715523161831987
550456,2013-11-27 00:15:31.230,-116.95077,33.82177,1.02,37.875724131632005,-41.482927190881604
550460,2013-11-27 00:41:41.145,-116.00177,33.26496,1.28,-24.01700924016226,46.48212105039824
550461,2013-11-27 00:52:04.512,-116.92008,33.78886,1.55,34.2044317257813,-38.66268745845327
550464,2013-11-27 01:42:11.056,-116.77008,33.29023,1.42,-21.286603478788816,-24.944120558348047
550481,2013-11-27 06:26:23.699,-116.72367,33.9137,1.01,48.02989350063958,-20.48193828427758
550495,2013-11-27 08:08:38.831,-116.75503,33.64805,1.26,18.497629681372917,-23.44823253957059
550510,2013-11-27 10:09:40.127,-116.27973,33.38133,1.29,-11.16691121218366,20.611351292716932
550513,2013-11-27 10:22:41.876,-116.75664,33.71266,1.89,25.682293769608357,-23.579565992109185
550805,2013-11-28 13:57:49.008,-116.78508,33.35051,1.36,-14.580082022509627,-26.320101404045815
550838,2013-11-28 18:06:13.260,-116.71354,33.65405,1.36,19.156186157592497,-19.60635108131786
550881,2013-11-29 02:41:39.395,-116.65973,33.97235,1.44,54.54063961475131,-14.57161368525698
550962,2013-11-29 17:08:42.985,-116.22224,33.01277,1.23,-52.13600420908743,26.05905704467808
550970,2013-11-29 18:20:28.410,-116.64077,33.5901,2.1,12.033877031948009,-12.880411102497394
551013,2013-11-30 04:11:46.354,-116.36615,33.35793,1.75,-13.782671988481164,12.590583760998332
551031,2013-11-30 06:33:25.004,-116.36558,33.35773,1.32,-13.804841798945356,12.64355203040441
551073,2013-11-30 11:36:35.614,-116.44624,33.01388,3.19,-52.04611895003525,5.172488719451003
551086,2013-11-30 12:33:39.627,-116.4467,33.01454,1.53,-51.972753021401,5.129558724476923
551089,2013-11-30 13:12:01.860,-116.05984,33.76887,1.1,31.99067127779569,40.84457149915306
551102,2013-11-30 15:10:13.046,-116.44715,33.01486,3.16,-51.93719268952108,5.08758148136622
551118,2013-11-30 17:21:08.696,-116.79984,33.69866,1.12,24.136227006456252,-27.579851866077245
551124,2013-11-30 18:30:57.066,-116.6572,33.99415,1.14,56.964334676128296,-14.334646680005674
551221,2013-12-01 09:39:29.555,-116.03153,33.18017,1.36,-33.458103194387405,43.75770139146004
551256,2013-12-01 12:15:38.496,-116.08929,33.22894,1.04,-28.057916749744646,38.36085974963382
551319,2013-12-01 19:22:25.442,-116.43142,33.42983,1.52,-5.793758403191239,6.523178045793559
551326,2013-12-01 22:02:44.200,-116.39007,33.35793,1.05,-13.785313068043411,10.368995266240699
551352,2013-12-02 04:56:48.960,-116.51641,33.62881,1.04,16.329697983454796,-1.360673198632385
551425,2013-12-02 16:54:56.542,-116.50359,33.49503,1.7,1.4539458760127755,-0.17399283021295264
551444,2013-12-02 20:05:59.684,-116.62052,33.11216,1.58,-41.112948840238836,-11.06536343304005
551459,2013-12-03 01:03:37.028,-116.41466,33.04799,1.05,-48.251248142957486,8.11392514253052
551463,2013-12-03 01:28:03.128,-116.7243,33.65416,1.17,19.17050361670026,-20.602253843206142
551493,2013-12-03 05:41:50.106,-116.00293,33.26531,1.35,-23.978608695221705,46.37408500434308
551576,2013-12-03 16:34:22.385,-116.85741,33.88592,1.53,44.975354582713344,-32.83396599151449
551577,2013-12-03 16:34:34.487,-116.85712,33.88615,1.24,45.00083740800205,-32.80710835388949
551603,2013-12-03 20:58:42.666,-116.77003,33.28993,1.47,-21.319973918450128,-24.939559058388806
551610,2013-12-04 00:07:30.191,-116.83326,33.87093,1.2,43.301142866542314,-30.610070265069577
551617,2013-12-04 00:50:04.416,-116.71481,33.52993,1.71,5.354919725976428,-19.75227320079676
551626,2013-12-04 03:06:25.402,-116.38317,33.15244,1.42,-36.63404572164546,11.035814519856034
551668,2013-12-04 15:22:21.137,-116.4131,33.0462,1.77,-48.4501645476101,8.25949504729392
551803,2013-12-05 13:47:06.132,-116.70962,33.7009,1.2,24.364931631065634,-19.23305746301171
551837,2013-12-05 20:09:43.094,-116.50463,33.49485,1.01,1.4339330141095772,-0.2704317571788483
551840,2013-12-05 20:29:13.427,-116.29043,33.35549,1.18,-14.042257206932199,19.623683095208044
551846,2013-12-05 21:23:03.412,-116.42644,33.02492,1.12,-50.81736972264238,7.0178029257019405
551863,2013-12-06 02:07:39.569,-116.88875,33.89162,1.1,45.619545765050404,-35.72453742478252
551891,2013-12-06 08:49:16.793,-116.0712,33.80737,1.53,36.267245483409,39.77667520014295
551901,2013-12-06 10:32:48.362,-116.34662,33.33031,1.07,-16.851339686963527,14.409022308570494
551904,2013-12-06 10:46:49.204,-116.57483,33.17738,1.12,-33.864735254622985,-6.804822651613897
551938,2013-12-06 18:48:06.192,-116.28636,33.31978,1.19,-18.012250488564565,20.009910229673228
551940,2013-12-06 19:13:34.348,-116.40814,33.31957,1.06,-18.05240632011687,8.694563054677221
552086,2013-12-07 21:19:57.679,-116.19094,33.22807,1.21,-28.18750158032878,28.906384649746578
552090,2013-12-08 00:13:18.600,-116.19692,33.28001,1.0,-22.41368751380371,28.33327947776582
552106,2013-12-08 07:22:52.177,-116.23727,33.31461,1.03,-18.576606881270187,24.57263255855047
552146,2013-12-08 14:01:52.405,-116.46077,33.50713,1.01,2.8001513515734944,3.7961406888836176
552151,2013-12-08 15:30:33.671,-116.07703,33.23532,1.08,-27.343909031713956,39.49830770397883
552210,2013-12-09 00:14:05.770,-116.70037,33.64275,1.69,17.8972714485028,-18.389766283722665
552249,2013-12-09 02:53:33.285,-116.81458,33.59241,1.17,12.325797804212712,-28.97914714233812
552345,2013-12-09 23:54:47.364,-116.45753,33.46801,1.01,-1.5496709461225884,4.098392025454217
